dataset_type,dataset_shuffle,k_folds_splits,k_folds_stratified,knn_k_neighbours,knn_voting_type,knn_metric,f_score
glass,True,2,False,9,distance,euclidean,0.5105183487536429
glass,True,2,False,9,distance,manhattan,0.5485589301765772
glass,True,2,False,9,distance,chebyshev,0.431574543871794
glass,True,2,False,9,custom,euclidean,0.4557121874813695
glass,True,2,False,9,custom,manhattan,0.46247482977300575
glass,True,2,False,9,custom,chebyshev,0.3437443845462713
glass,True,2,False,10,uniform,euclidean,0.3866249909984571
glass,True,2,False,10,uniform,manhattan,0.4126419845784091
glass,True,2,False,10,uniform,chebyshev,0.3657660829541353
glass,True,2,False,10,distance,euclidean,0.5108268610320214
glass,True,2,False,10,distance,manhattan,0.599668920822767
glass,True,2,False,10,distance,chebyshev,0.44748399947025325
glass,True,2,False,10,custom,euclidean,0.3408356750462014
glass,True,2,False,10,custom,manhattan,0.5116183767499557
glass,True,2,False,10,custom,chebyshev,0.3627805527337689
glass,True,2,False,11,uniform,euclidean,0.44654050107834914
glass,True,2,False,11,uniform,manhattan,0.45864957903031806
glass,True,2,False,11,uniform,chebyshev,0.3860984998140007
glass,True,2,False,11,distance,euclidean,0.5147477930602669
glass,True,2,False,11,distance,manhattan,0.48259865349648634
glass,True,2,False,11,distance,chebyshev,0.452528350270625
glass,True,2,False,11,custom,euclidean,0.3699813357521268
glass,True,2,False,11,custom,manhattan,0.4678622439354916
glass,True,2,False,11,custom,chebyshev,0.3685417803281778
glass,True,2,False,12,uniform,euclidean,0.4080820621126285
glass,True,2,False,12,uniform,manhattan,0.3858581199985558
glass,True,2,False,12,uniform,chebyshev,0.3507745266781412
glass,True,2,False,12,distance,euclidean,0.5076472120376789
glass,True,2,False,12,distance,manhattan,0.4887067600077752
glass,True,2,False,12,distance,chebyshev,0.34396681163922543
glass,True,2,False,12,custom,euclidean,0.40437557798238916
glass,True,2,False,12,custom,manhattan,0.3902171136653895
glass,True,2,False,12,custom,chebyshev,0.3148222622551507
glass,True,2,False,13,uniform,euclidean,0.4368785975928833
glass,True,2,False,13,uniform,manhattan,0.3609190988223247
glass,True,2,False,13,uniform,chebyshev,0.3606369722807579
glass,True,2,False,13,distance,euclidean,0.46419659235606286
glass,True,2,False,13,distance,manhattan,0.5681691156250233
glass,True,2,False,13,distance,chebyshev,0.4153523060216772
glass,True,2,False,13,custom,euclidean,0.4139014386730527
glass,True,2,False,13,custom,manhattan,0.474549062049062
glass,True,2,False,13,custom,chebyshev,0.37572415459961256
glass,True,2,False,14,uniform,euclidean,0.39201213099518184
glass,True,2,False,14,uniform,manhattan,0.3633578079621245
glass,True,2,False,14,uniform,chebyshev,0.35204826318378696
glass,True,2,False,14,distance,euclidean,0.4743204318101719
glass,True,2,False,14,distance,manhattan,0.523601151705832
glass,True,2,False,14,distance,chebyshev,0.4261562379094704
glass,True,2,False,14,custom,euclidean,0.3338011450914677
glass,True,2,False,14,custom,manhattan,0.3856670943483645
glass,True,2,False,14,custom,chebyshev,0.295912437039907
glass,True,2,False,15,uniform,euclidean,0.3267526268091559
glass,True,2,False,15,uniform,manhattan,0.3546854315275368
glass,True,2,False,15,uniform,chebyshev,0.3363828292225614
glass,True,2,False,15,distance,euclidean,0.38791309974772337
glass,True,2,False,15,distance,manhattan,0.4816624831857965
glass,True,2,False,15,distance,chebyshev,0.3975299825432452
glass,True,2,False,15,custom,euclidean,0.35389511236509635
glass,True,2,False,15,custom,manhattan,0.35009202412256407
glass,True,2,False,15,custom,chebyshev,0.31713231164108135
glass,True,2,True,1,uniform,euclidean,0.6878681775740599
glass,True,2,True,1,uniform,manhattan,0.5995002939447384
glass,True,2,True,1,uniform,chebyshev,0.5663318339067948
glass,True,2,True,1,distance,euclidean,0.6337657285136277
glass,True,2,True,1,distance,manhattan,0.7365707285415315
glass,True,2,True,1,distance,chebyshev,0.5998100563617804
glass,True,2,True,1,custom,euclidean,0.6019237612162786
glass,True,2,True,1,custom,manhattan,0.6612819895598342
glass,True,2,True,1,custom,chebyshev,0.5746780490420454
glass,True,2,True,2,uniform,euclidean,0.5890986467909546
glass,True,2,True,2,uniform,manhattan,0.5581280392817026
glass,True,2,True,2,uniform,chebyshev,0.5214213720338947
glass,True,2,True,2,distance,euclidean,0.6463558087178917
glass,True,2,True,2,distance,manhattan,0.6695281717328596
glass,True,2,True,2,distance,chebyshev,0.4949997030173438
glass,True,2,True,2,custom,euclidean,0.52774695601508
glass,True,2,True,2,custom,manhattan,0.5700365411169476
glass,True,2,True,2,custom,chebyshev,0.4795794526785944
glass,True,2,True,3,uniform,euclidean,0.525533600686975
glass,True,2,True,3,uniform,manhattan,0.582904158811674
glass,True,2,True,3,uniform,chebyshev,0.5120952223871571
glass,True,2,True,3,distance,euclidean,0.6065698457216625
glass,True,2,True,3,distance,manhattan,0.6492740774356776
glass,True,2,True,3,distance,chebyshev,0.6042975040774013
glass,True,2,True,3,custom,euclidean,0.5749757274228593
glass,True,2,True,3,custom,manhattan,0.6120870300780346
glass,True,2,True,3,custom,chebyshev,0.5250711805569622
glass,True,2,True,4,uniform,euclidean,0.5229973342960493
glass,True,2,True,4,uniform,manhattan,0.5684511545481729
glass,True,2,True,4,uniform,chebyshev,0.4597455308609977
glass,True,2,True,4,distance,euclidean,0.5852738604272346
glass,True,2,True,4,distance,manhattan,0.6474465866170583
glass,True,2,True,4,distance,chebyshev,0.5480974852625377
glass,True,2,True,4,custom,euclidean,0.5106931635192505
glass,True,2,True,4,custom,manhattan,0.587088905016968
glass,True,2,True,4,custom,chebyshev,0.42932329609093683
glass,True,2,True,5,uniform,euclidean,0.4789222339128394
glass,True,2,True,5,uniform,manhattan,0.5519571820151625
glass,True,2,True,5,uniform,chebyshev,0.4396067962169657
glass,True,2,True,5,distance,euclidean,0.5784770292114453
glass,True,2,True,5,distance,manhattan,0.6273951609629359
glass,True,2,True,5,distance,chebyshev,0.567806697800289
glass,True,2,True,5,custom,euclidean,0.448146372643017
glass,True,2,True,5,custom,manhattan,0.5065338043598913
glass,True,2,True,5,custom,chebyshev,0.39566050957117566
glass,True,2,True,6,uniform,euclidean,0.5325336267967412
glass,True,2,True,6,uniform,manhattan,0.560588023088023
glass,True,2,True,6,uniform,chebyshev,0.4020333057792745
glass,True,2,True,6,distance,euclidean,0.5650065770343459
glass,True,2,True,6,distance,manhattan,0.6789638103363593
glass,True,2,True,6,distance,chebyshev,0.4410660846931163
glass,True,2,True,6,custom,euclidean,0.50212348038435
glass,True,2,True,6,custom,manhattan,0.5130555387649688
glass,True,2,True,6,custom,chebyshev,0.4159445918066607
glass,True,2,True,7,uniform,euclidean,0.40576820839978733
glass,True,2,True,7,uniform,manhattan,0.5255208619490109
glass,True,2,True,7,uniform,chebyshev,0.4576536983230695
glass,True,2,True,7,distance,euclidean,0.554405162738496
glass,True,2,True,7,distance,manhattan,0.6387898616565996
glass,True,2,True,7,distance,chebyshev,0.5122587505628442
glass,True,2,True,7,custom,euclidean,0.5083000883009211
glass,True,2,True,7,custom,manhattan,0.4912888401242132
glass,True,2,True,7,custom,chebyshev,0.396920362524022
glass,True,2,True,8,uniform,euclidean,0.46468253968253975
glass,True,2,True,8,uniform,manhattan,0.4706349206349206
glass,True,2,True,8,uniform,chebyshev,0.4001199704688077
glass,True,2,True,8,distance,euclidean,0.5651880648591175
glass,True,2,True,8,distance,manhattan,0.5722425121031932
glass,True,2,True,8,distance,chebyshev,0.5005502971604667
glass,True,2,True,8,custom,euclidean,0.4079873854105814
glass,True,2,True,8,custom,manhattan,0.51004056004056
glass,True,2,True,8,custom,chebyshev,0.40464331649661206
glass,True,2,True,9,uniform,euclidean,0.48046580596249466
glass,True,2,True,9,uniform,manhattan,0.4762694976980691
glass,True,2,True,9,uniform,chebyshev,0.37823047597411064
glass,True,2,True,9,distance,euclidean,0.5633033208913093
glass,True,2,True,9,distance,manhattan,0.5747451653080792
glass,True,2,True,9,distance,chebyshev,0.4487986120730591
glass,True,2,True,9,custom,euclidean,0.4488428075212769
glass,True,2,True,9,custom,manhattan,0.5305310277164582
glass,True,2,True,9,custom,chebyshev,0.4023271362081822
glass,True,2,True,10,uniform,euclidean,0.4412217559402382
glass,True,2,True,10,uniform,manhattan,0.4851053807409999
glass,True,2,True,10,uniform,chebyshev,0.37909407843618376
glass,True,2,True,10,distance,euclidean,0.501846971489414
glass,True,2,True,10,distance,manhattan,0.6292974126066612
glass,True,2,True,10,distance,chebyshev,0.4349733326907475
glass,True,2,True,10,custom,euclidean,0.43627133804366247
glass,True,2,True,10,custom,manhattan,0.4743143778987699
glass,True,2,True,10,custom,chebyshev,0.35427872881569983
glass,True,2,True,11,uniform,euclidean,0.39433840686909977
glass,True,2,True,11,uniform,manhattan,0.4920749322141173
glass,True,2,True,11,uniform,chebyshev,0.35763463806214163
glass,True,2,True,11,distance,euclidean,0.5726147944614369
glass,True,2,True,11,distance,manhattan,0.5414513350559862
glass,True,2,True,11,distance,chebyshev,0.3874598426941398
glass,True,2,True,11,custom,euclidean,0.4514764953070587
glass,True,2,True,11,custom,manhattan,0.48098958585535767
glass,True,2,True,11,custom,chebyshev,0.3635906332260394
glass,True,2,True,12,uniform,euclidean,0.37520626513129035
glass,True,2,True,12,uniform,manhattan,0.3665910476416269
glass,True,2,True,12,uniform,chebyshev,0.3691337099811676
glass,True,2,True,12,distance,euclidean,0.48873216209679193
glass,True,2,True,12,distance,manhattan,0.5791267339748442
glass,True,2,True,12,distance,chebyshev,0.42061912610225494
glass,True,2,True,12,custom,euclidean,0.3174273055311267
glass,True,2,True,12,custom,manhattan,0.4280008288739217
glass,True,2,True,12,custom,chebyshev,0.3264146886824905
glass,True,2,True,13,uniform,euclidean,0.41530277042699865
glass,True,2,True,13,uniform,manhattan,0.44726254737471094
glass,True,2,True,13,uniform,chebyshev,0.34351870735848333
glass,True,2,True,13,distance,euclidean,0.54682235389799
glass,True,2,True,13,distance,manhattan,0.6190306467534944
glass,True,2,True,13,distance,chebyshev,0.436081332275849
glass,True,2,True,13,custom,euclidean,0.38285830174787994
glass,True,2,True,13,custom,manhattan,0.4661458123919424
glass,True,2,True,13,custom,chebyshev,0.30851080122829994
glass,True,2,True,14,uniform,euclidean,0.39096023024594456
glass,True,2,True,14,uniform,manhattan,0.4429018555779119
glass,True,2,True,14,uniform,chebyshev,0.348639143652058
glass,True,2,True,14,distance,euclidean,0.49142300194931776
glass,True,2,True,14,distance,manhattan,0.512586733092351
glass,True,2,True,14,distance,chebyshev,0.46327989376084994
glass,True,2,True,14,custom,euclidean,0.3599432506315097
glass,True,2,True,14,custom,manhattan,0.4175445058317986
glass,True,2,True,14,custom,chebyshev,0.31475198596289217
glass,True,2,True,15,uniform,euclidean,0.34348163225743916
glass,True,2,True,15,uniform,manhattan,0.3667484875191642
glass,True,2,True,15,uniform,chebyshev,0.3243982548884163
glass,True,2,True,15,distance,euclidean,0.49802374598754695
glass,True,2,True,15,distance,manhattan,0.6126070333676599
glass,True,2,True,15,distance,chebyshev,0.40597391003365346
glass,True,2,True,15,custom,euclidean,0.38880013110838507
glass,True,2,True,15,custom,manhattan,0.39855703221622046
glass,True,2,True,15,custom,chebyshev,0.3496474323957801
glass,True,5,False,1,uniform,euclidean,0.6901630892460101
glass,True,5,False,1,uniform,manhattan,0.6823090825659319
glass,True,5,False,1,uniform,chebyshev,0.6217303237330464
glass,True,5,False,1,distance,euclidean,0.6178593952200764
glass,True,5,False,1,distance,manhattan,0.7049876420286472
glass,True,5,False,1,distance,chebyshev,0.6228725251854753
glass,True,5,False,1,custom,euclidean,0.6711845728832873
glass,True,5,False,1,custom,manhattan,0.7061848406167504
glass,True,5,False,1,custom,chebyshev,0.5776741034322104
glass,True,5,False,2,uniform,euclidean,0.5961314099611973
glass,True,5,False,2,uniform,manhattan,0.5906013830875995
glass,True,5,False,2,uniform,chebyshev,0.5884348868307051
glass,True,5,False,2,distance,euclidean,0.68322540254927
glass,True,5,False,2,distance,manhattan,0.7089981394342911
glass,True,5,False,2,distance,chebyshev,0.6055490489482317
glass,True,5,False,2,custom,euclidean,0.5877723343825039
glass,True,5,False,2,custom,manhattan,0.5441745890275302
glass,True,5,False,2,custom,chebyshev,0.5499860549671844
glass,True,5,False,3,uniform,euclidean,0.615899590367028
glass,True,5,False,3,uniform,manhattan,0.6397500738485594
glass,True,5,False,3,uniform,chebyshev,0.5329612282071298
glass,True,5,False,3,distance,euclidean,0.6722199871585434
glass,True,5,False,3,distance,manhattan,0.6979555312888647
glass,True,5,False,3,distance,chebyshev,0.6515633149811649
glass,True,5,False,3,custom,euclidean,0.5809740634145396
glass,True,5,False,3,custom,manhattan,0.6630406739274886
glass,True,5,False,3,custom,chebyshev,0.5712426763437954
glass,True,5,False,4,uniform,euclidean,0.5450750627691267
glass,True,5,False,4,uniform,manhattan,0.595953969365724
glass,True,5,False,4,uniform,chebyshev,0.5318096133885607
glass,True,5,False,4,distance,euclidean,0.6505070800719656
glass,True,5,False,4,distance,manhattan,0.627506551823082
glass,True,5,False,4,distance,chebyshev,0.5697607875002638
glass,True,5,False,4,custom,euclidean,0.5357637341046951
glass,True,5,False,4,custom,manhattan,0.6069294325745939
glass,True,5,False,4,custom,chebyshev,0.5232058528312699
glass,True,5,False,5,uniform,euclidean,0.5536758698507909
glass,True,5,False,5,uniform,manhattan,0.5646668588313152
glass,True,5,False,5,uniform,chebyshev,0.46971859782164227
glass,True,5,False,5,distance,euclidean,0.6526718310928837
glass,True,5,False,5,distance,manhattan,0.6988985673915783
glass,True,5,False,5,distance,chebyshev,0.5709961927597365
glass,True,5,False,5,custom,euclidean,0.5496397558688993
glass,True,5,False,5,custom,manhattan,0.5516554697601944
glass,True,5,False,5,custom,chebyshev,0.4329138669639056
glass,True,5,False,6,uniform,euclidean,0.5013260438867047
glass,True,5,False,6,uniform,manhattan,0.5714018931833303
glass,True,5,False,6,uniform,chebyshev,0.4908528383104654
glass,True,5,False,6,distance,euclidean,0.6061728930894771
glass,True,5,False,6,distance,manhattan,0.613593165383859
glass,True,5,False,6,distance,chebyshev,0.5423326278464315
glass,True,5,False,6,custom,euclidean,0.5310591671702782
glass,True,5,False,6,custom,manhattan,0.6060420536965586
glass,True,5,False,6,custom,chebyshev,0.43952486913290684
glass,True,5,False,7,uniform,euclidean,0.4928773680307423
glass,True,5,False,7,uniform,manhattan,0.5220984124314374
glass,True,5,False,7,uniform,chebyshev,0.4172459053814986
glass,True,5,False,7,distance,euclidean,0.5482612251480176
glass,True,5,False,7,distance,manhattan,0.6199122174122175
glass,True,5,False,7,distance,chebyshev,0.5314119050013649
glass,True,5,False,7,custom,euclidean,0.5061289605765933
glass,True,5,False,7,custom,manhattan,0.49777408000299556
glass,True,5,False,7,custom,chebyshev,0.4630028518153504
glass,True,5,False,8,uniform,euclidean,0.48191352564417583
glass,True,5,False,8,uniform,manhattan,0.4993489997425529
glass,True,5,False,8,uniform,chebyshev,0.3959495370004231
glass,True,5,False,8,distance,euclidean,0.5597640497640498
glass,True,5,False,8,distance,manhattan,0.6017703678615324
glass,True,5,False,8,distance,chebyshev,0.5145800399487005
glass,True,5,False,8,custom,euclidean,0.5500251782288396
glass,True,5,False,8,custom,manhattan,0.49241958972497885
glass,True,5,False,8,custom,chebyshev,0.4211261387132754
glass,True,5,False,9,uniform,euclidean,0.5157606119370824
glass,True,5,False,9,uniform,manhattan,0.5650807525807525
glass,True,5,False,9,uniform,chebyshev,0.3892125585171447
glass,True,5,False,9,distance,euclidean,0.6135374561544152
glass,True,5,False,9,distance,manhattan,0.6523389608812032
glass,True,5,False,9,distance,chebyshev,0.5547518494735576
glass,True,5,False,9,custom,euclidean,0.4860440412120817
glass,True,5,False,9,custom,manhattan,0.508502018231337
glass,True,5,False,9,custom,chebyshev,0.3948733211620726
glass,True,5,False,10,uniform,euclidean,0.5011616011616012
glass,True,5,False,10,uniform,manhattan,0.5430435305435305
